"Config"	"Rep"	"topology"	"ModelRep"	"repID"	"B"	"Occp.Time"
2	5	"2 5"	17	"2 5 17"	-0.038	13
2	5	"2 5"	17	"2 5 17"	-0.043	10
2	5	"2 5"	17	"2 5 17"	-0.048	13
2	5	"2 5"	17	"2 5 17"	-0.053	8
2	5	"2 5"	17	"2 5 17"	-0.058	12
2	5	"2 5"	17	"2 5 17"	-0.063	14
2	5	"2 5"	17	"2 5 17"	-0.068	7
2	5	"2 5"	17	"2 5 17"	-0.073	17
2	5	"2 5"	17	"2 5 17"	-0.078	13
2	5	"2 5"	18	"2 5 18"	-0.003	5
2	5	"2 5"	18	"2 5 18"	-0.008	4
2	5	"2 5"	18	"2 5 18"	-0.013	7
2	5	"2 5"	18	"2 5 18"	-0.018	6
2	5	"2 5"	18	"2 5 18"	-0.023	8
2	5	"2 5"	18	"2 5 18"	-0.028	8
2	5	"2 5"	18	"2 5 18"	-0.033	7
2	5	"2 5"	18	"2 5 18"	-0.038	10
2	5	"2 5"	18	"2 5 18"	-0.043	10
2	5	"2 5"	18	"2 5 18"	-0.048	12
2	5	"2 5"	18	"2 5 18"	-0.053	13
